genre,year,decade,intensifier,count,tokens,file
mag,2005,2000,super,263,5022899,text_mag_2005.txt
mag,2005,2000,literally,174,5022899,text_mag_2005.txt
mag,2006,2000,very,2569,4952599,text_mag_2006.txt
mag,2006,2000,really,1819,4952599,text_mag_2006.txt
mag,2006,2000,so,8446,4952599,text_mag_2006.txt
mag,2006,2000,totally,168,4952599,text_mag_2006.txt
mag,2006,2000,super,293,4952599,text_mag_2006.txt
mag,2006,2000,literally,141,4952599,text_mag_2006.txt
mag,2007,2000,very,2575,4837731,text_mag_2007.txt
mag,2007,2000,really,1974,4837731,text_mag_2007.txt
mag,2007,2000,so,8742,4837731,text_mag_2007.txt
mag,2007,2000,totally,146,4837731,text_mag_2007.txt
mag,2007,2000,super,248,4837731,text_mag_2007.txt
mag,2007,2000,literally,181,4837731,text_mag_2007.txt
mag,2008,2000,very,2659,4915343,text_mag_2008.txt
mag,2008,2000,really,2233,4915343,text_mag_2008.txt
mag,2008,2000,so,9065,4915343,text_mag_2008.txt
mag,2008,2000,totally,176,4915343,text_mag_2008.txt
mag,2008,2000,super,228,4915343,text_mag_2008.txt
mag,2008,2000,literally,148,4915343,text_mag_2008.txt
mag,2009,2000,very,2535,4550214,text_mag_2009.txt
mag,2009,2000,really,2198,4550214,text_mag_2009.txt
mag,2009,2000,so,8868,4550214,text_mag_2009.txt
mag,2009,2000,totally,172,4550214,text_mag_2009.txt
mag,2009,2000,super,257,4550214,text_mag_2009.txt
mag,2009,2000,literally,156,4550214,text_mag_2009.txt
mag,2010,2010,very,2473,4407131,text_mag_2010.txt
mag,2010,2010,really,2151,4407131,text_mag_2010.txt
mag,2010,2010,so,8379,4407131,text_mag_2010.txt
mag,2010,2010,totally,224,4407131,text_mag_2010.txt
mag,2010,2010,super,287,4407131,text_mag_2010.txt
mag,2010,2010,literally,151,4407131,text_mag_2010.txt
mag,2011,2010,very,2528,4906559,text_mag_2011.txt
mag,2011,2010,really,2165,4906559,text_mag_2011.txt
mag,2011,2010,so,9026,4906559,text_mag_2011.txt
mag,2011,2010,totally,196,4906559,text_mag_2011.txt
mag,2011,2010,super,275,4906559,text_mag_2011.txt
mag,2011,2010,literally,177,4906559,text_mag_2011.txt
mag,2012,2010,very,2558,5026447,text_mag_2012.txt
mag,2012,2010,really,1992,5026447,text_mag_2012.txt
mag,2012,2010,so,8819,5026447,text_mag_2012.txt
mag,2012,2010,totally,181,5026447,text_mag_2012.txt
mag,2012,2010,super,355,5026447,text_mag_2012.txt
mag,2012,2010,literally,151,5026447,text_mag_2012.txt
mag,2013,2010,very,2800,4848042,text_mag_2013.txt
mag,2013,2010,really,1832,4848042,text_mag_2013.txt
mag,2013,2010,so,8580,4848042,text_mag_2013.txt
mag,2013,2010,totally,135,4848042,text_mag_2013.txt
mag,2013,2010,super,263,4848042,text_mag_2013.txt
mag,2013,2010,literally,153,4848042,text_mag_2013.txt
mag,2014,2010,very,2693,4935686,text_mag_2014.txt
mag,2014,2010,really,1790,4935686,text_mag_2014.txt
mag,2014,2010,so,8726,4935686,text_mag_2014.txt
mag,2014,2010,totally,133,4935686,text_mag_2014.txt
mag,2014,2010,super,199,4935686,text_mag_2014.txt
mag,2014,2010,literally,166,4935686,text_mag_2014.txt
mag,2015,2010,very,2538,4862683,text_mag_2015.txt
mag,2015,2010,really,1843,4862683,text_mag_2015.txt
mag,2015,2010,so,8503,4862683,text_mag_2015.txt
mag,2015,2010,totally,131,4862683,text_mag_2015.txt
mag,2015,2010,super,238,4862683,text_mag_2015.txt
mag,2015,2010,literally,151,4862683,text_mag_2015.txt
mag,2016,2010,very,3357,4649338,text_mag_2016.txt
mag,2016,2010,really,2571,4649338,text_mag_2016.txt
mag,2016,2010,so,8156,4649338,text_mag_2016.txt
mag,2016,2010,totally,191,4649338,text_mag_2016.txt
mag,2016,2010,super,541,4649338,text_mag_2016.txt
mag,2016,2010,literally,240,4649338,text_mag_2016.txt
mag,2017,2010,very,3274,4833361,text_mag_2017.txt
mag,2017,2010,really,2572,4833361,text_mag_2017.txt
mag,2017,2010,so,8183,4833361,text_mag_2017.txt
mag,2017,2010,totally,179,4833361,text_mag_2017.txt
mag,2017,2010,super,470,4833361,text_mag_2017.txt
mag,2017,2010,literally,251,4833361,text_mag_2017.txt
mag,2018,2010,very,2771,4758801,text_mag_2018.txt
mag,2018,2010,really,2310,4758801,text_mag_2018.txt
mag,2018,2010,so,7556,4758801,text_mag_2018.txt
mag,2018,2010,totally,195,4758801,text_mag_2018.txt
mag,2018,2010,super,449,4758801,text_mag_2018.txt
mag,2018,2010,literally,181,4758801,text_mag_2018.txt
mag,2019,2010,very,3011,4769458,text_mag_2019.txt
mag,2019,2010,really,2436,4769458,text_mag_2019.txt
mag,2019,2010,so,8091,4769458,text_mag_2019.txt
mag,2019,2010,totally,185,4769458,text_mag_2019.txt
mag,2019,2010,super,420,4769458,text_mag_2019.txt
mag,2019,2010,literally,205,4769458,text_mag_2019.txt
news,1990,1990,very,2858,4788977,text_news_1990.txt
news,1990,1990,really,1371,4788977,text_news_1990.txt
news,1990,1990,so,5865,4788977,text_news_1990.txt
news,1990,1990,totally,163,4788977,text_news_1990.txt
news,1990,1990,super,372,4788977,text_news_1990.txt
news,1990,1990,literally,106,4788977,text_news_1990.txt
news,1991,1990,very,2857,4831310,text_news_1991.txt
news,1991,1990,really,1334,4831310,text_news_1991.txt
news,1991,1990,so,5848,4831310,text_news_1991.txt
news,1991,1990,totally,179,4831310,text_news_1991.txt
news,1991,1990,super,288,4831310,text_news_1991.txt
news,1991,1990,literally,88,4831310,text_news_1991.txt
news,1992,1990,very,2708,4827258,text_news_1992.txt
news,1992,1990,really,1543,4827258,text_news_1992.txt
news,1992,1990,so,6101,4827258,text_news_1992.txt
news,1992,1990,totally,180,4827258,text_news_1992.txt
news,1992,1990,super,283,4827258,text_news_1992.txt
news,1992,1990,literally,99,4827258,text_news_1992.txt
news,1993,1990,very,2836,4889166,text_news_1993.txt
news,1993,1990,really,1643,4889166,text_news_1993.txt
news,1993,1990,so,6489,4889166,text_news_1993.txt
news,1993,1990,totally,188,4889166,text_news_1993.txt
news,1993,1990,super,230,4889166,text_news_1993.txt
news,1993,1990,literally,111,4889166,text_news_1993.txt
news,1994,1990,very,2652,4887325,text_news_1994.txt
news,1994,1990,really,1536,4887325,text_news_1994.txt
news,1994,1990,so,6390,4887325,text_news_1994.txt
news,1994,1990,totally,176,4887325,text_news_1994.txt
news,1994,1990,super,264,4887325,text_news_1994.txt
news,1994,1990,literally,110,4887325,text_news_1994.txt
news,1995,1990,very,2714,4859699,text_news_1995.txt
news,1995,1990,really,1573,4859699,text_news_1995.txt
news,1995,1990,so,6515,4859699,text_news_1995.txt
news,1995,1990,totally,170,4859699,text_news_1995.txt
news,1995,1990,super,289,4859699,text_news_1995.txt
news,1995,1990,literally,103,4859699,text_news_1995.txt
news,1996,1990,very,2680,4858202,text_news_1996.txt
news,1996,1990,really,1627,4858202,text_news_1996.txt
news,1996,1990,so,6583,4858202,text_news_1996.txt
news,1996,1990,totally,146,4858202,text_news_1996.txt
news,1996,1990,super,260,4858202,text_news_1996.txt
news,1996,1990,literally,101,4858202,text_news_1996.txt
news,1997,1990,very,2600,4893299,text_news_1997.txt
news,1997,1990,really,1762,4893299,text_news_1997.txt
news,1997,1990,so,6603,4893299,text_news_1997.txt
news,1997,1990,totally,166,4893299,text_news_1997.txt
news,1997,1990,super,352,4893299,text_news_1997.txt
news,1997,1990,literally,102,4893299,text_news_1997.txt
news,1998,1990,very,2562,4844978,text_news_1998.txt
news,1998,1990,really,1673,4844978,text_news_1998.txt
news,1998,1990,so,6505,4844978,text_news_1998.txt
news,1998,1990,totally,168,4844978,text_news_1998.txt
news,1998,1990,super,350,4844978,text_news_1998.txt
news,1998,1990,literally,106,4844978,text_news_1998.txt
news,1999,1990,very,2487,4824980,text_news_1999.txt
news,1999,1990,really,1632,4824980,text_news_1999.txt
news,1999,1990,so,6651,4824980,text_news_1999.txt
news,1999,1990,totally,118,4824980,text_news_1999.txt
news,1999,1990,super,275,4824980,text_news_1999.txt
news,1999,1990,literally,88,4824980,text_news_1999.txt
news,2000,2000,very,2463,4739026,text_news_2000.txt
news,2000,2000,really,1703,4739026,text_news_2000.txt
news,2000,2000,so,6468,4739026,text_news_2000.txt
news,2000,2000,totally,145,4739026,text_news_2000.txt
news,2000,2000,super,262,4739026,text_news_2000.txt
news,2000,2000,literally,115,4739026,text_news_2000.txt
news,2001,2000,very,2684,4783975,text_news_2001.txt
news,2001,2000,really,1727,4783975,text_news_2001.txt
news,2001,2000,so,6365,4783975,text_news_2001.txt
news,2001,2000,totally,131,4783975,text_news_2001.txt
news,2001,2000,super,296,4783975,text_news_2001.txt
news,2001,2000,literally,94,4783975,text_news_2001.txt
news,2002,2000,very,2483,4854612,text_news_2002.txt
news,2002,2000,really,1874,4854612,text_news_2002.txt
news,2002,2000,so,6370,4854612,text_news_2002.txt
news,2002,2000,totally,158,4854612,text_news_2002.txt
news,2002,2000,super,253,4854612,text_news_2002.txt
news,2002,2000,literally,79,4854612,text_news_2002.txt
news,2003,2000,very,2540,4791949,text_news_2003.txt
news,2003,2000,really,1793,4791949,text_news_2003.txt
news,2003,2000,so,6305,4791949,text_news_2003.txt
news,2003,2000,totally,115,4791949,text_news_2003.txt
news,2003,2000,super,274,4791949,text_news_2003.txt
news,2003,2000,literally,98,4791949,text_news_2003.txt
news,2004,2000,very,2448,4876456,text_news_2004.txt
news,2004,2000,really,1837,4876456,text_news_2004.txt
news,2004,2000,so,6559,4876456,text_news_2004.txt
news,2004,2000,totally,118,4876456,text_news_2004.txt
news,2004,2000,super,315,4876456,text_news_2004.txt
news,2004,2000,literally,118,4876456,text_news_2004.txt
news,2005,2000,very,2398,4893810,text_news_2005.txt
news,2005,2000,really,1765,4893810,text_news_2005.txt
news,2005,2000,so,6739,4893810,text_news_2005.txt
news,2005,2000,totally,130,4893810,text_news_2005.txt
news,2005,2000,super,266,4893810,text_news_2005.txt
news,2005,2000,literally,75,4893810,text_news_2005.txt
news,2006,2000,very,2473,4888443,text_news_2006.txt
news,2006,2000,really,1992,4888443,text_news_2006.txt
news,2006,2000,so,6856,4888443,text_news_2006.txt
news,2006,2000,totally,123,4888443,text_news_2006.txt
news,2006,2000,super,243,4888443,text_news_2006.txt
news,2006,2000,literally,90,4888443,text_news_2006.txt
news,2007,2000,very,2327,4734491,text_news_2007.txt
news,2007,2000,really,1845,4734491,text_news_2007.txt
news,2007,2000,so,6580,4734491,text_news_2007.txt
news,2007,2000,totally,104,4734491,text_news_2007.txt
news,2007,2000,super,397,4734491,text_news_2007.txt
news,2007,2000,literally,113,4734491,text_news_2007.txt
news,2008,2000,very,2274,4737828,text_news_2008.txt
news,2008,2000,really,1816,4737828,text_news_2008.txt
news,2008,2000,so,6178,4737828,text_news_2008.txt
news,2008,2000,totally,112,4737828,text_news_2008.txt
news,2008,2000,super,338,4737828,text_news_2008.txt
news,2008,2000,literally,118,4737828,text_news_2008.txt
news,2009,2000,very,2172,4676416,text_news_2009.txt
news,2009,2000,really,1727,4676416,text_news_2009.txt
news,2009,2000,so,6049,4676416,text_news_2009.txt
news,2009,2000,totally,120,4676416,text_news_2009.txt
news,2009,2000,super,298,4676416,text_news_2009.txt
news,2009,2000,literally,85,4676416,text_news_2009.txt
news,2010,2010,very,1955,4223323,text_news_2010.txt
news,2010,2010,really,1524,4223323,text_news_2010.txt
news,2010,2010,so,5403,4223323,text_news_2010.txt
news,2010,2010,totally,96,4223323,text_news_2010.txt
news,2010,2010,super,286,4223323,text_news_2010.txt
news,2010,2010,literally,93,4223323,text_news_2010.txt
news,2011,2010,very,2100,4625950,text_news_2011.txt
news,2011,2010,really,1697,4625950,text_news_2011.txt
news,2011,2010,so,6027,4625950,text_news_2011.txt
news,2011,2010,totally,103,4625950,text_news_2011.txt
news,2011,2010,super,252,4625950,text_news_2011.txt
news,2011,2010,literally,104,4625950,text_news_2011.txt
news,2012,2010,very,2376,4789266,text_news_2012.txt
news,2012,2010,really,1899,4789266,text_news_2012.txt
news,2012,2010,so,6187,4789266,text_news_2012.txt
news,2012,2010,totally,114,4789266,text_news_2012.txt
news,2012,2010,super,550,4789266,text_news_2012.txt
news,2012,2010,literally,121,4789266,text_news_2012.txt
news,2013,2010,very,2479,4717112,text_news_2013.txt
news,2013,2010,really,2129,4717112,text_news_2013.txt
news,2013,2010,so,6455,4717112,text_news_2013.txt
news,2013,2010,totally,123,4717112,text_news_2013.txt
news,2013,2010,super,551,4717112,text_news_2013.txt
news,2013,2010,literally,99,4717112,text_news_2013.txt
news,2014,2010,very,2267,4776869,text_news_2014.txt
news,2014,2010,really,1980,4776869,text_news_2014.txt
news,2014,2010,so,6203,4776869,text_news_2014.txt
news,2014,2010,totally,109,4776869,text_news_2014.txt
news,2014,2010,super,476,4776869,text_news_2014.txt
news,2014,2010,literally,97,4776869,text_news_2014.txt
news,2015,2010,very,2328,4715934,text_news_2015.txt
news,2015,2010,really,1978,4715934,text_news_2015.txt
news,2015,2010,so,6137,4715934,text_news_2015.txt
news,2015,2010,totally,105,4715934,text_news_2015.txt
news,2015,2010,super,379,4715934,text_news_2015.txt
news,2015,2010,literally,110,4715934,text_news_2015.txt
news,2016,2010,very,2121,4707020,text_news_2016.txt
news,2016,2010,really,1888,4707020,text_news_2016.txt
news,2016,2010,so,5677,4707020,text_news_2016.txt
news,2016,2010,totally,96,4707020,text_news_2016.txt
news,2016,2010,super,424,4707020,text_news_2016.txt
news,2016,2010,literally,99,4707020,text_news_2016.txt
news,2017,2010,very,2124,4817116,text_news_2017.txt
news,2017,2010,really,1868,4817116,text_news_2017.txt
news,2017,2010,so,5763,4817116,text_news_2017.txt
news,2017,2010,totally,95,4817116,text_news_2017.txt
news,2017,2010,super,325,4817116,text_news_2017.txt
news,2017,2010,literally,112,4817116,text_news_2017.txt
news,2018,2010,very,2089,4827229,text_news_2018.txt
news,2018,2010,really,2020,4827229,text_news_2018.txt
news,2018,2010,so,5828,4827229,text_news_2018.txt
news,2018,2010,totally,108,4827229,text_news_2018.txt
news,2018,2010,super,365,4827229,text_news_2018.txt
news,2018,2010,literally,108,4827229,text_news_2018.txt
news,2019,2010,very,1981,4785030,text_news_2019.txt
news,2019,2010,really,1953,4785030,text_news_2019.txt
news,2019,2010,so,5553,4785030,text_news_2019.txt
news,2019,2010,totally,89,4785030,text_news_2019.txt
news,2019,2010,super,554,4785030,text_news_2019.txt
news,2019,2010,literally,114,4785030,text_news_2019.txt
spok,1990,1990,very,10267,4977733,text_spok_1990.txt
spok,1990,1990,really,4840,4977733,text_spok_1990.txt
spok,1990,1990,so,12673,4977733,text_spok_1990.txt
spok,1990,1990,totally,366,4977733,text_spok_1990.txt
spok,1990,1990,super,173,4977733,text_spok_1990.txt
spok,1990,1990,literally,180,4977733,text_spok_1990.txt
spok,1991,1990,very,10523,4909510,text_spok_1991.txt
spok,1991,1990,really,4727,4909510,text_spok_1991.txt
spok,1991,1990,so,12682,4909510,text_spok_1991.txt
spok,1991,1990,totally,374,4909510,text_spok_1991.txt
spok,1991,1990,super,107,4909510,text_spok_1991.txt
spok,1991,1990,literally,213,4909510,text_spok_1991.txt
spok,1992,1990,very,10519,5312789,text_spok_1992.txt
spok,1992,1990,really,6574,5312789,text_spok_1992.txt
spok,1992,1990,so,15510,5312789,text_spok_1992.txt
spok,1992,1990,totally,389,5312789,text_spok_1992.txt
spok,1992,1990,super,200,5312789,text_spok_1992.txt
spok,1992,1990,literally,205,5312789,text_spok_1992.txt
spok,1993,1990,very,10164,5299138,text_spok_1993.txt
spok,1993,1990,really,6686,5299138,text_spok_1993.txt
spok,1993,1990,so,16108,5299138,text_spok_1993.txt
spok,1993,1990,totally,414,5299138,text_spok_1993.txt
spok,1993,1990,super,93,5299138,text_spok_1993.txt
spok,1993,1990,literally,182,5299138,text_spok_1993.txt
spok,1994,1990,very,9730,5269363,text_spok_1994.txt
spok,1994,1990,really,5990,5269363,text_spok_1994.txt
spok,1994,1990,so,16248,5269363,text_spok_1994.txt
spok,1994,1990,totally,364,5269363,text_spok_1994.txt
spok,1994,1990,super,107,5269363,text_spok_1994.txt
spok,1994,1990,literally,224,5269363,text_spok_1994.txt
spok,1995,1990,very,10192,5363432,text_spok_1995.txt
spok,1995,1990,really,6245,5363432,text_spok_1995.txt
spok,1995,1990,so,16679,5363432,text_spok_1995.txt
spok,1995,1990,totally,382,5363432,text_spok_1995.txt
spok,1995,1990,super,106,5363432,text_spok_1995.txt
spok,1995,1990,literally,198,5363432,text_spok_1995.txt
spok,1996,1990,very,9497,4866186,text_spok_1996.txt
spok,1996,1990,really,6017,4866186,text_spok_1996.txt
spok,1996,1990,so,15341,4866186,text_spok_1996.txt
spok,1996,1990,totally,352,4866186,text_spok_1996.txt
spok,1996,1990,super,130,4866186,text_spok_1996.txt
spok,1996,1990,literally,190,4866186,text_spok_1996.txt
spok,1997,1990,very,9798,4741158,text_spok_1997.txt
spok,1997,1990,really,6628,4741158,text_spok_1997.txt
spok,1997,1990,so,16307,4741158,text_spok_1997.txt
spok,1997,1990,totally,339,4741158,text_spok_1997.txt
spok,1997,1990,super,105,4741158,text_spok_1997.txt
spok,1997,1990,literally,211,4741158,text_spok_1997.txt
spok,1998,1990,very,11304,5361509,text_spok_1998.txt
spok,1998,1990,really,7333,5361509,text_spok_1998.txt
spok,1998,1990,so,18348,5361509,text_spok_1998.txt
spok,1998,1990,totally,384,5361509,text_spok_1998.txt
spok,1998,1990,super,104,5361509,text_spok_1998.txt
spok,1998,1990,literally,261,5361509,text_spok_1998.txt
spok,1999,1990,very,11443,5388068,text_spok_1999.txt
spok,1999,1990,really,8064,5388068,text_spok_1999.txt
spok,1999,1990,so,19438,5388068,text_spok_1999.txt
spok,1999,1990,totally,366,5388068,text_spok_1999.txt
spok,1999,1990,super,67,5388068,text_spok_1999.txt
spok,1999,1990,literally,237,5388068,text_spok_1999.txt
spok,2000,2000,very,10597,5227639,text_spok_2000.txt
spok,2000,2000,really,6528,5227639,text_spok_2000.txt
spok,2000,2000,so,16521,5227639,text_spok_2000.txt
spok,2000,2000,totally,269,5227639,text_spok_2000.txt
spok,2000,2000,super,119,5227639,text_spok_2000.txt
spok,2000,2000,literally,219,5227639,text_spok_2000.txt
spok,2001,2000,very,9914,4792020,text_spok_2001.txt
spok,2001,2000,really,6149,4792020,text_spok_2001.txt
spok,2001,2000,so,16721,4792020,text_spok_2001.txt
spok,2001,2000,totally,253,4792020,text_spok_2001.txt
spok,2001,2000,super,84,4792020,text_spok_2001.txt
spok,2001,2000,literally,184,4792020,text_spok_2001.txt
spok,2002,2000,very,10338,5204320,text_spok_2002.txt
spok,2002,2000,really,6777,5204320,text_spok_2002.txt
spok,2002,2000,so,17924,5204320,text_spok_2002.txt
spok,2002,2000,totally,282,5204320,text_spok_2002.txt
spok,2002,2000,super,144,5204320,text_spok_2002.txt
spok,2002,2000,literally,234,5204320,text_spok_2002.txt
spok,2003,2000,very,11287,5285827,text_spok_2003.txt
spok,2003,2000,really,7052,5285827,text_spok_2003.txt
spok,2003,2000,so,19231,5285827,text_spok_2003.txt
spok,2003,2000,totally,303,5285827,text_spok_2003.txt
spok,2003,2000,super,93,5285827,text_spok_2003.txt
spok,2003,2000,literally,250,5285827,text_spok_2003.txt
spok,2004,2000,very,10028,5161587,text_spok_2004.txt
spok,2004,2000,really,7027,5161587,text_spok_2004.txt
spok,2004,2000,so,18341,5161587,text_spok_2004.txt
spok,2004,2000,totally,247,5161587,text_spok_2004.txt
spok,2004,2000,super,198,5161587,text_spok_2004.txt
spok,2004,2000,literally,271,5161587,text_spok_2004.txt
spok,2005,2000,very,9886,5240284,text_spok_2005.txt
spok,2005,2000,really,7074,5240284,text_spok_2005.txt
spok,2005,2000,so,18770,5240284,text_spok_2005.txt
spok,2005,2000,totally,283,5240284,text_spok_2005.txt
spok,2005,2000,super,214,5240284,text_spok_2005.txt
spok,2005,2000,literally,307,5240284,text_spok_2005.txt
spok,2006,2000,very,9725,5156944,text_spok_2006.txt
spok,2006,2000,really,7234,5156944,text_spok_2006.txt
spok,2006,2000,so,18797,5156944,text_spok_2006.txt
spok,2006,2000,totally,256,5156944,text_spok_2006.txt
spok,2006,2000,super,228,5156944,text_spok_2006.txt
spok,2006,2000,literally,295,5156944,text_spok_2006.txt
spok,2007,2000,very,9494,4807358,text_spok_2007.txt
spok,2007,2000,really,7956,4807358,text_spok_2007.txt
spok,2007,2000,so,20338,4807358,text_spok_2007.txt
spok,2007,2000,totally,292,4807358,text_spok_2007.txt
spok,2007,2000,super,183,4807358,text_spok_2007.txt
spok,2007,2000,literally,278,4807358,text_spok_2007.txt
spok,2008,2000,very,7801,4218991,text_spok_2008.txt
spok,2008,2000,really,6130,4218991,text_spok_2008.txt
spok,2008,2000,so,16840,4218991,text_spok_2008.txt
spok,2008,2000,totally,300,4218991,text_spok_2008.txt
spok,2008,2000,super,351,4218991,text_spok_2008.txt
spok,2008,2000,literally,204,4218991,text_spok_2008.txt
spok,2009,2000,very,8720,4770957,text_spok_2009.txt
spok,2009,2000,really,7094,4770957,text_spok_2009.txt
spok,2009,2000,so,19633,4770957,text_spok_2009.txt
spok,2009,2000,totally,296,4770957,text_spok_2009.txt
spok,2009,2000,super,120,4770957,text_spok_2009.txt
spok,2009,2000,literally,274,4770957,text_spok_2009.txt
spok,2010,2010,very,8944,4974028,text_spok_2010.txt
spok,2010,2010,really,7519,4974028,text_spok_2010.txt
spok,2010,2010,so,21366,4974028,text_spok_2010.txt
spok,2010,2010,totally,322,4974028,text_spok_2010.txt
spok,2010,2010,super,161,4974028,text_spok_2010.txt
spok,2010,2010,literally,293,4974028,text_spok_2010.txt
spok,2011,2010,very,10497,5602523,text_spok_2011.txt
spok,2011,2010,really,8712,5602523,text_spok_2011.txt
spok,2011,2010,so,24353,5602523,text_spok_2011.txt
spok,2011,2010,totally,334,5602523,text_spok_2011.txt
spok,2011,2010,super,290,5602523,text_spok_2011.txt
spok,2011,2010,literally,352,5602523,text_spok_2011.txt
spok,2012,2010,very,9730,5213571,text_spok_2012.txt
spok,2012,2010,really,8512,5213571,text_spok_2012.txt
spok,2012,2010,so,23202,5213571,text_spok_2012.txt
spok,2012,2010,totally,380,5213571,text_spok_2012.txt
spok,2012,2010,super,483,5213571,text_spok_2012.txt
spok,2012,2010,literally,325,5213571,text_spok_2012.txt
spok,2013,2010,very,8426,4709016,text_spok_2013.txt
spok,2013,2010,really,7624,4709016,text_spok_2013.txt
spok,2013,2010,so,21796,4709016,text_spok_2013.txt
spok,2013,2010,totally,296,4709016,text_spok_2013.txt
spok,2013,2010,super,181,4709016,text_spok_2013.txt
spok,2013,2010,literally,263,4709016,text_spok_2013.txt
spok,2014,2010,very,8455,4573656,text_spok_2014.txt
spok,2014,2010,really,7674,4573656,text_spok_2014.txt
spok,2014,2010,so,22814,4573656,text_spok_2014.txt
spok,2014,2010,totally,338,4573656,text_spok_2014.txt
spok,2014,2010,super,296,4573656,text_spok_2014.txt
spok,2014,2010,literally,272,4573656,text_spok_2014.txt
spok,2015,2010,very,8828,4727672,text_spok_2015.txt
spok,2015,2010,really,8023,4727672,text_spok_2015.txt
spok,2015,2010,so,24145,4727672,text_spok_2015.txt
spok,2015,2010,totally,411,4727672,text_spok_2015.txt
spok,2015,2010,super,425,4727672,text_spok_2015.txt
spok,2015,2010,literally,330,4727672,text_spok_2015.txt
spok,2016,2010,very,9570,4955876,text_spok_2016.txt
spok,2016,2010,really,8562,4955876,text_spok_2016.txt
spok,2016,2010,so,25839,4955876,text_spok_2016.txt
spok,2016,2010,totally,403,4955876,text_spok_2016.txt
spok,2016,2010,super,504,4955876,text_spok_2016.txt
spok,2016,2010,literally,329,4955876,text_spok_2016.txt
spok,2017,2010,very,9093,5055741,text_spok_2017.txt
spok,2017,2010,really,8032,5055741,text_spok_2017.txt
spok,2017,2010,so,26429,5055741,text_spok_2017.txt
spok,2017,2010,totally,421,5055741,text_spok_2017.txt
spok,2017,2010,super,283,5055741,text_spok_2017.txt
spok,2017,2010,literally,354,5055741,text_spok_2017.txt
spok,2018,2010,very,8859,5188309,text_spok_2018.txt
spok,2018,2010,really,7668,5188309,text_spok_2018.txt
spok,2018,2010,so,24563,5188309,text_spok_2018.txt
spok,2018,2010,totally,396,5188309,text_spok_2018.txt
spok,2018,2010,super,263,5188309,text_spok_2018.txt
spok,2018,2010,literally,415,5188309,text_spok_2018.txt
spok,2019,2010,very,8981,5191049,text_spok_2019.txt
spok,2019,2010,really,7928,5191049,text_spok_2019.txt
spok,2019,2010,so,25372,5191049,text_spok_2019.txt
spok,2019,2010,totally,370,5191049,text_spok_2019.txt
spok,2019,2010,super,384,5191049,text_spok_2019.txt
spok,2019,2010,literally,398,5191049,text_spok_2019.txt
